date,rainfall,tmax,tmin,temp_mean,rain_3m_mean,rain_6m_mean,tmax_3m_mean,tmin_3m_mean,temp_mean_3m,rain_3m_std,temp_mean_3m_std,rainfall_lag_1,tmax_lag_1,tmin_lag_1,rainfall_lag_2,tmax_lag_2,tmin_lag_2,rainfall_lag_3,tmax_lag_3,tmin_lag_3,SPEI_3,SPEI_6,SPEI_3_lag_1,SPEI_6_lag_1,SPEI_3_lag_2,SPEI_6_lag_2,SPEI_3_lag_3,SPEI_6_lag_3,rain_anomaly_3m,temp_anomaly_3m
2007-06-01,120.74613202810175,28.604473982839977,15.03379919329587,21.819136588067924,131.4682158471762,114.57879944331654,26.813910313929174,16.680563328336543,21.74723682113286,15.622295667834328,0.42207481780598155,124.26606505478496,26.44172313501435,17.815763836301738,149.3924504586418,25.395533823933203,17.19212695541202,101.2251605644424,28.071916817354346,16.022824933775475,0.807372657725352,0.5126708002436576,0.6875694715178137,0.2490765572570076,0.6507499397442918,0.05817512228035556,0.21796894276196319,-0.24249152160975193,-10.722083819074442,0.07189976693506495
2007-07-01,94.23936699702018,27.019662712483893,15.874347817364024,21.44700526492396,113.08385469330231,117.43396067880069,27.35528661011274,16.241303615653877,21.79829511288331,16.414430222508003,0.34134663572136537,120.74613202810175,28.604473982839977,15.03379919329587,124.26606505478496,26.44172313501435,17.815763836301738,149.3924504586418,25.395533823933203,17.19212695541202,0.4381219789351123,0.5444359593397021,0.807372657725352,0.5126708002436576,0.6875694715178137,0.2490765572570076,0.6507499397442918,0.05817512228035556,-18.84448769628213,-0.35128984795935025
2007-08-01,134.34543038565712,27.63777927665982,14.617313518383328,21.127546397521574,116.44364313692635,120.70243424810803,27.753971990661228,15.175153509681074,21.464562750171154,20.39626529851387,0.34612923436355475,94.23936699702018,27.019662712483893,15.874347817364024,120.74613202810175,28.604473982839977,15.03379919329587,124.26606505478496,26.44172313501435,17.815763836301738,0.46413777188054467,0.5758536216991791,0.4381219789351123,0.5444359593397021,0.807372657725352,0.5126708002436576,0.6875694715178137,0.2490765572570076,17.90178724873077,-0.33701635264958085
2007-09-01,69.66256938155166,28.67510637222469,17.033967471739928,22.85453692198231,99.41578892140967,115.4420023842929,27.77751612045613,15.841876269162427,21.80969619480928,32.65064524436824,0.9188485189954183,134.34543038565712,27.63777927665982,14.617313518383328,94.23936699702018,27.019662712483893,15.874347817364024,120.74613202810175,28.604473982839977,15.03379919329587,0.09452855763303632,0.4509506076791942,0.46413777188054467,0.5758536216991791,0.4381219789351123,0.5444359593397021,0.807372657725352,0.5126708002436576,-29.75321953985801,1.0448407271730282
2007-10-01,33.55722677610251,28.351454943069225,18.381969988034935,23.36671246555208,79.18840884777045,96.13613177053638,28.22144686398458,16.67775032605273,22.449598595018657,51.06487745860546,1.1732209751525442,69.66256938155166,28.67510637222469,17.033967471739928,134.34543038565712,27.63777927665982,14.617313518383328,94.23936699702018,27.019662712483893,15.874347817364024,-0.3232621169469061,0.05742993099410313,0.09452855763303632,0.4509506076791942,0.46413777188054467,0.5758536216991791,0.4381219789351123,0.5444359593397021,-45.631182071667936,0.9171138705334236
2007-11-01,81.28159049982466,31.590284323991497,18.68954114709778,25.13991273554464,61.50046221915962,88.97205267804299,29.538948546428472,18.035159535624214,23.78705404102634,24.887119524089456,1.199271000382357,33.55722677610251,28.351454943069225,18.381969988034935,69.66256938155166,28.67510637222469,17.033967471739928,134.34543038565712,27.63777927665982,14.617313518383328,-0.655409050703656,-0.0956356394115556,-0.3232621169469061,0.05742993099410313,0.09452855763303632,0.4509506076791942,0.46413777188054467,0.5758536216991791,19.781128280665037,1.3528586945183
2007-12-01,41.44043297779076,30.122069873921202,17.659690450641865,23.890880162281533,52.093083417905994,75.75443616965782,30.021269713660644,18.243733861924863,24.13250178779275,25.58345059326441,0.9109585922595396,81.28159049982466,31.590284323991497,18.68954114709778,33.55722677610251,28.351454943069225,18.381969988034935,69.66256938155166,28.67510637222469,17.033967471739928,-0.8453203297174555,-0.3753958860422095,-0.655409050703656,-0.0956356394115556,-0.3232621169469061,0.05742993099410313,0.09452855763303632,0.4509506076791942,-10.65265044011523,-0.24162162551121824
2008-01-01,95.9395575723638,25.043494968566314,18.669219969847656,21.856357469206984,72.88719368332642,76.03780126554842,28.918616388826337,18.339483855862433,23.629050122344385,28.20262521164173,1.6573623695901847,41.44043297779076,30.122069873921202,17.659690450641865,81.28159049982466,31.590284323991497,18.68954114709778,33.55722677610251,28.351454943069225,18.381969988034935,-0.45321822945331974,-0.38824017320011284,-0.8453203297174555,-0.3753958860422095,-0.655409050703656,-0.0956356394115556,-0.3232621169469061,0.05742993099410313,23.05236388903738,-1.7726926531374012
2008-02-01,62.96977113007193,29.020286049552702,15.99020083048439,22.505243440018546,66.78325389340884,64.14185805628422,28.061950297346737,17.439703750324636,22.750827023835686,27.448964160481605,1.039256522538682,95.9395575723638,25.043494968566314,18.669219969847656,41.44043297779076,30.122069873921202,17.659690450641865,81.28159049982466,31.590284323991497,18.68954114709778,-0.559832555004209,-0.6076208028539325,-0.45321822945331974,-0.38824017320011284,-0.8453203297174555,-0.3753958860422095,-0.655409050703656,-0.0956356394115556,-3.813482763336907,-0.2455835838171403
2008-03-01,96.7953487775392,27.071413327296636,15.328664072869453,21.200038700083045,85.23489249332498,68.66398795561548,27.04506478180522,16.66269495773383,21.853879869769525,19.28690790761982,0.652605897277783,62.96977113007193,29.020286049552702,15.99020083048439,95.9395575723638,25.043494968566314,18.669219969847656,41.44043297779076,30.122069873921202,17.659690450641865,-0.17004229876233293,-0.5076813142398942,-0.559832555004209,-0.6076208028539325,-0.45321822945331974,-0.38824017320011284,-0.8453203297174555,-0.3753958860422095,11.560456284214226,-0.6538411696864799
2008-04-01,144.9215308967281,28.380219384259775,16.4952369921361,22.437728188197937,101.56221693477976,87.22470530905308,28.157306253703037,15.938033965163314,22.047670109433174,41.18330980183987,0.7348461280395775,96.7953487775392,27.071413327296636,15.328664072869453,62.96977113007193,29.020286049552702,15.99020083048439,95.9395575723638,25.043494968566314,18.669219969847656,0.19020727294929443,-0.13150547825201261,-0.17004229876233293,-0.5076813142398942,-0.559832555004209,-0.6076208028539325,-0.45321822945331974,-0.38824017320011284,43.35931396194833,0.3900580787647634
2008-05-01,157.74369680264033,25.656344956298142,16.806628480912902,21.231486718605524,133.15352549230255,99.96838969285568,27.03599255595152,16.21017651530615,21.623084535628834,32.133156476545494,0.7056773022923236,144.9215308967281,28.380219384259775,16.4952369921361,96.7953487775392,27.071413327296636,15.328664072869453,62.96977113007193,29.020286049552702,15.99020083048439,0.808379610544729,0.12427352777025992,0.19020727294929443,-0.13150547825201261,-0.17004229876233293,-0.5076813142398942,-0.559832555004209,-0.6076208028539325,24.59017131033778,-0.3915978170233103
2008-06-01,132.32268280268295,27.181441681745994,16.644078423879076,21.912760052812537,144.99597016735046,115.11543133033773,27.072668674101305,16.64864796564269,21.860658319871998,12.71067048193245,0.6048062199354917,157.74369680264033,25.656344956298142,16.806628480912902,144.9215308967281,28.380219384259775,16.4952369921361,96.7953487775392,27.071413327296636,15.328664072869453,1.0226822468453969,0.426319974041532,0.808379610544729,0.12427352777025992,0.19020727294929443,-0.13150547825201261,-0.17004229876233293,-0.5076813142398942,-12.673287364667516,0.05210173294053888
2008-07-01,106.3908252430491,28.629664413609706,14.868649647529633,21.74915703056967,132.15240161612414,116.85730927545194,27.155817017217945,16.1064521841072,21.631134600662577,25.67685925334023,0.35564070274118603,132.32268280268295,27.181441681745994,16.644078423879076,157.74369680264033,25.656344956298142,16.806628480912902,144.9215308967281,28.380219384259775,16.4952369921361,0.734029964282834,0.46211861861606424,1.0226822468453969,0.426319974041532,0.808379610544729,0.12427352777025992,0.19020727294929443,-0.13150547825201261,-25.761576373075044,0.11802242990709289
2008-08-01,80.51088338320146,29.688415123591156,17.105771126655196,23.397093125123178,106.40813047631117,119.78082798430684,28.499840406315617,16.206166399354633,22.353003402835128,25.905904044724466,0.9079008747448162,106.3908252430491,28.629664413609706,14.868649647529633,132.32268280268295,27.181441681745994,16.644078423879076,157.74369680264033,25.656344956298142,16.806628480912902,0.2358703959209335,0.5221250032328312,0.734029964282834,0.46211861861606424,1.0226822468453969,0.426319974041532,0.808379610544729,0.12427352777025992,-25.897247093109712,1.0440897222880494
2008-09-01,33.03695024081433,27.53881638460005,16.365160997087003,21.951988690843528,73.31288628902163,109.15442822818603,28.618965307266972,16.113193923757276,22.366079615512124,37.20290467270987,0.8986249570052778,80.51088338320146,29.688415123591156,17.105771126655196,106.3908252430491,28.629664413609706,14.868649647529633,132.32268280268295,27.181441681745994,16.644078423879076,-0.38252965010421064,0.32007629837059315,0.2358703959209335,0.5221250032328312,0.734029964282834,0.46211861861606424,1.0226822468453969,0.426319974041532,-40.275936048207306,-0.41409092466859576
2008-10-01,42.00389479013231,28.65817025043593,18.249633600928718,23.453901925682324,51.85057613804938,92.00148887708674,28.628467252875712,17.240188574890308,22.93432791388301,25.222240823874568,0.851204776652846,33.03695024081433,27.53881638460005,16.365160997087003,80.51088338320146,29.688415123591156,17.105771126655196,106.3908252430491,28.629664413609706,14.868649647529633,-0.7662127986074542,-0.016091417162310034,-0.38252965010421064,0.32007629837059315,0.2358703959209335,0.5221250032328312,0.734029964282834,0.46211861861606424,-9.84668134791707,0.519574011799314
2008-11-01,49.201998423250245,28.30354206479356,17.874578261864347,23.089060163328952,41.41428115139897,73.91120581385506,28.16684289994318,17.496457619960022,22.8316502599516,8.098637469806533,0.7833458591283632,42.00389479013231,28.65817025043593,18.249633600928718,33.03695024081433,27.53881638460005,16.365160997087003,80.51088338320146,29.688415123591156,17.105771126655196,-0.9414617298941944,-0.3527956669866304,-0.7662127986074542,-0.016091417162310034,-0.38252965010421064,0.32007629837059315,0.2358703959209335,0.5221250032328312,7.787717271851278,0.2574099033773507
2008-12-01,98.38957988253921,27.05221455348865,16.07622441484725,21.56421948416795,63.19849103197393,68.25568866049777,28.00464228957271,17.400145425880105,22.702393857726406,30.688152841847018,1.0024260852343088,49.201998423250245,28.30354206479356,17.874578261864347,42.00389479013231,28.65817025043593,18.249633600928718,33.03695024081433,27.53881638460005,16.365160997087003,-0.5242865449728084,-0.4534080975385095,-0.9414617298941944,-0.3527956669866304,-0.7662127986074542,-0.016091417162310034,-0.38252965010421064,0.32007629837059315,35.19108885056528,-1.1381743735584564
2009-01-01,99.30842493645645,30.662012861692517,16.493048833298744,23.57753084749563,82.30000108074864,67.075288609399,28.672589826658243,16.814617170003448,22.743603498330845,28.667392696147086,1.0501718392576591,98.38957988253921,27.05221455348865,16.07622441484725,49.201998423250245,28.30354206479356,17.874578261864347,42.00389479013231,28.65817025043593,18.249633600928718,-0.1579443563263513,-0.46207857746690256,-0.5242865449728084,-0.4534080975385095,-0.9414617298941944,-0.3527956669866304,-0.7662127986074542,-0.016091417162310034,17.008423855707804,0.8339273491647852
2009-02-01,67.88552034299798,29.249762159581476,16.261931274681068,22.75584671713127,88.52784172066454,64.97106143603175,28.987996524920877,16.277068174275687,22.632532349598282,17.882677175200374,1.0123045422974968,99.30842493645645,30.662012861692517,16.493048833298744,98.38957988253921,27.05221455348865,16.07622441484725,49.201998423250245,28.30354206479356,17.874578261864347,-0.06962852324012603,-0.5055451265671601,-0.1579443563263513,-0.46207857746690256,-0.5242865449728084,-0.4534080975385095,-0.9414617298941944,-0.3527956669866304,-20.642321377666562,0.12331436753298775
2009-03-01,138.10209923486985,25.346632083800035,16.55629991037813,20.95146599708908,101.76534817144143,82.48191960170767,28.419469035024676,16.437093339452648,22.428281187238657,35.17270734044477,1.3433274105427782,67.88552034299798,29.249762159581476,16.261931274681068,99.30842493645645,30.662012861692517,16.493048833298744,98.38957988253921,27.05221455348865,16.07622441484725,0.16757084631188424,-0.17835784933046206,-0.06962852324012603,-0.5055451265671601,-0.1579443563263513,-0.46207857746690256,-0.5242865449728084,-0.4534080975385095,36.33675106342842,-1.4768151901495763
2009-04-01,130.37294298959208,28.769334060790325,17.651412890605318,23.21037347569782,112.12018752248666,97.21009430161763,27.788576101390614,16.82321469188817,22.30589539663939,38.50278300884343,1.1947836173709074,138.10209923486985,25.346632083800035,16.55629991037813,67.88552034299798,29.249762159581476,16.261931274681068,99.30842493645645,30.662012861692517,16.493048833298744,0.3570710156866103,0.09956332968012956,0.16757084631188424,-0.17835784933046206,-0.06962852324012603,-0.5055451265671601,-0.1579443563263513,-0.46207857746690256,18.252755467105416,0.9044780790584319
2009-05-01,122.35898229510612,30.73605464961683,15.790684130713394,23.26336939016511,130.27800817318936,109.40292494692694,28.2840069314024,16.666132310565615,22.475069620984005,7.871987818162551,1.3197454844767846,130.37294298959208,28.769334060790325,17.651412890605318,138.10209923486985,25.346632083800035,16.55629991037813,67.88552034299798,29.249762159581476,16.261931274681068,0.7250199575658534,0.32769571716286366,0.3570710156866103,0.09956332968012956,0.16757084631188424,-0.17835784933046206,-0.06962852324012603,-0.5055451265671601,-7.9190258780832465,0.7882997691811049
2009-06-01,143.33038299395537,28.682090230947612,17.070742685578292,22.876416458262952,132.02076942621787,116.89305879882964,29.395826313784923,16.837613235632336,23.116719774708628,10.582363195045918,0.20978895266114206,122.35898229510612,30.73605464961683,15.790684130713394,130.37294298959208,28.769334060790325,17.651412890605318,138.10209923486985,25.346632083800035,16.55629991037813,0.7815005171949778,0.47453568175343097,0.7250199575658534,0.32769571716286366,0.3570710156866103,0.09956332968012956,0.16757084631188424,-0.17835784933046206,11.3096135677375,-0.24030331644567582
2009-07-01,135.05702036515387,25.0198046437659,16.11917217797602,20.56948841087096,133.58212855140513,122.85115803694589,28.145983174776777,16.32686633142257,22.236424753099673,10.56320932362072,1.456516638991484,143.33038299395537,28.682090230947612,17.070742685578292,122.35898229510612,30.73605464961683,15.790684130713394,130.37294298959208,28.769334060790325,17.651412890605318,0.8103448214732548,0.5837079185799326,0.7815005171949778,0.47453568175343097,0.7250199575658534,0.32769571716286366,0.3570710156866103,0.09956332968012956,1.4748918137487408,-1.6669363422287127
2009-08-01,111.32047875083865,27.04723931568385,16.09392238022927,21.57058084795656,129.90262736998264,130.090317771586,26.91637806346579,16.42794574792786,21.672161905696825,16.615785198866913,1.1568138516760895,135.05702036515387,25.0198046437659,16.11917217797602,143.33038299395537,28.682090230947612,17.070742685578292,122.35898229510612,30.73605464961683,15.790684130713394,0.6975973030220194,0.7113086302939363,0.8103448214732548,0.5837079185799326,0.7815005171949778,0.47453568175343097,0.7250199575658534,0.32769571716286366,-18.582148619143993,-0.10158105774026538
2009-09-01,49.019561919434054,30.919975485391255,17.4027740208511,24.16137475312118,98.46568701180887,115.24322821901335,27.662339814947003,16.538622859685464,22.100481337316236,44.43585620802324,1.8536471536888102,111.32047875083865,27.04723931568385,16.09392238022927,135.05702036515387,25.0198046437659,16.11917217797602,143.33038299395537,28.682090230947612,17.070742685578292,0.026937161320565006,0.40421883925777147,0.6975973030220194,0.7113086302939363,0.8103448214732548,0.5837079185799326,0.7815005171949778,0.47453568175343097,-49.446125092374814,2.0608934158049443
2009-10-01,52.26969060371966,27.893101989497435,16.442060771543428,22.16758138052043,70.86991042466413,102.22601948803462,28.620105596857513,16.646252390874597,22.633178993866057,35.0688920918382,1.356701558163915,49.019561919434054,30.919975485391255,17.4027740208511,111.32047875083865,27.04723931568385,16.09392238022927,135.05702036515387,25.0198046437659,16.11917217797602,-0.556677260900021,0.1268337802866169,0.026937161320565006,0.40421883925777147,0.6975973030220194,0.7113086302939363,0.8103448214732548,0.5837079185799326,-18.600219820944467,-0.46559761334562566
2009-11-01,68.99955348233402,29.28573807257266,16.75635515982948,23.02104661620107,56.76293533516259,93.33278135257261,29.366271849153787,16.867063317408,23.11666758328089,10.72109844539588,1.0003302105633098,52.26969060371966,27.893101989497435,16.442060771543428,49.019561919434054,30.919975485391255,17.4027740208511,111.32047875083865,27.04723931568385,16.09392238022927,-0.8643978529963247,-0.08340027498715265,-0.556677260900021,0.1268337802866169,0.026937161320565006,0.40421883925777147,0.6975973030220194,0.7113086302939363,12.236618147171434,-0.09562096707982093
2009-12-01,96.3501524051253,29.234948032041498,15.838620583359898,22.5367843077007,72.53979883039301,85.50274292110093,28.804596031370533,16.345678838244268,22.5751374348074,22.252455617293975,0.4280233041529421,68.99955348233402,29.28573807257266,16.75635515982948,52.26969060371966,27.893101989497435,16.442060771543428,49.019561919434054,30.919975485391255,17.4027740208511,-0.5644294294224147,-0.26874613405092485,-0.8643978529963247,-0.08340027498715265,-0.556677260900021,0.1268337802866169,0.026937161320565006,0.40421883925777147,23.81035357473229,-0.03835312710669925
2010-01-01,78.73861175111267,27.034832057610625,19.177339015405263,23.106085536507944,81.36277254619068,76.11634148542738,28.51850605407493,17.257438252864883,22.887972153469903,13.862845316444592,0.30709539520115864,96.3501524051253,29.234948032041498,15.838620583359898,68.99955348233402,29.28573807257266,16.75635515982948,52.26969060371966,27.893101989497435,16.442060771543428,-0.3864079075488647,-0.4715425842244429,-0.5644294294224147,-0.26874613405092485,-0.8643978529963247,-0.08340027498715265,-0.556677260900021,0.1268337802866169,-2.624160795078012,0.21811338303804106
2010-02-01,107.32004981047089,27.76431096969788,16.96206305386702,22.36318701178245,94.13627132223631,75.44960332869944,28.01136368645,17.326007550877392,22.668685618663698,14.418758700807688,0.3886168053303298,78.73861175111267,27.034832057610625,19.177339015405263,96.3501524051253,29.234948032041498,15.838620583359898,68.99955348233402,29.28573807257266,16.75635515982948,-0.14028531469723834,-0.5023415838467815,-0.3864079075488647,-0.4715425842244429,-0.5644294294224147,-0.26874613405092485,-0.8643978529963247,-0.08340027498715265,13.18377848823458,-0.3054986068812475
2010-03-01,102.34162564984926,23.091266476899406,16.27685823550892,19.684062356204166,96.13342907047763,84.33661395043531,25.96346983473597,17.4720867682604,21.717778301498186,15.268625640879684,1.7999930455746753,107.32004981047089,27.76431096969788,16.96206305386702,78.73861175111267,27.034832057610625,19.177339015405263,96.3501524051253,29.234948032041498,15.838620583359898,-0.09095562789747219,-0.32769252865994347,-0.14028531469723834,-0.5023415838467815,-0.3864079075488647,-0.4715425842244429,-0.5644294294224147,-0.26874613405092485,6.208196579371631,-2.03371594529402
2010-04-01,110.09483439798323,26.2615218500389,17.113031566754387,21.687276708396645,106.58550328610114,93.97413791614589,25.705699765545393,16.783984285376775,21.244842025461086,3.9284514023197543,1.3932833762483785,102.34162564984926,23.091266476899406,16.27685823550892,107.32004981047089,27.76431096969788,16.96206305386702,78.73861175111267,27.034832057610625,19.177339015405263,0.12731033014230728,-0.1295487887032787,-0.09095562789747219,-0.32769252865994347,-0.14028531469723834,-0.5023415838467815,-0.3864079075488647,-0.4715425842244429,3.5093311118820907,0.4424346829355592
2010-05-01,159.59517786261003,26.42924421565806,16.291720171683068,21.360482193670563,124.01054597014752,109.07340864619191,25.26067751419879,16.560536657982126,20.910607086090458,31.060064096272995,1.0747128195581552,110.09483439798323,26.2615218500389,17.113031566754387,102.34162564984926,23.091266476899406,16.27685823550892,107.32004981047089,27.76431096969788,16.96206305386702,0.4862569541616379,0.1729858197321998,0.12731033014230728,-0.1295487887032787,-0.09095562789747219,-0.32769252865994347,-0.14028531469723834,-0.5023415838467815,35.58463189246251,0.4498751075801053
2010-06-01,161.94447648720427,24.88943569730864,16.159585635594734,20.52451066645169,143.8781629159325,120.00579599320507,25.860067254335203,16.521445791344064,21.19075652283963,29.280791746820142,0.5996760121760274,159.59517786261003,26.42924421565806,16.291720171683068,110.09483439798323,26.2615218500389,17.113031566754387,102.34162564984926,23.091266476899406,16.27685823550892,0.86384697059448,0.386445671348504,0.4862569541616379,0.1729858197321998,0.12731033014230728,-0.1295487887032787,-0.09095562789747219,-0.32769252865994347,18.066313571271763,-0.6662458563879419
2010-07-01,107.48177926324676,30.298981370632518,17.53934890741096,23.91916513902174,143.00714453768703,124.79632391189408,27.20588709453307,16.66355157156292,21.934719333047997,30.788284856722544,1.7686805721257997,161.94447648720427,24.88943569730864,16.159585635594734,159.59517786261003,26.42924421565806,16.291720171683068,110.09483439798323,26.2615218500389,17.113031566754387,0.8307182430524338,0.47901428659737055,0.86384697059448,0.386445671348504,0.4862569541616379,0.1729858197321998,0.12731033014230728,-0.1295487887032787,-35.52536527444026,1.984445805973742
2010-08-01,113.12679822023429,25.592251968654363,17.626239727844965,21.609245848249664,127.51768465689513,125.7641153135213,26.926889678865177,17.108391423616887,22.01764055124103,29.947780494583803,1.7337847104264468,107.48177926324676,30.298981370632518,17.53934890741096,161.94447648720427,24.88943569730864,16.159585635594734,159.59517786261003,26.42924421565806,16.291720171683068,0.524903949958408,0.505580452060023,0.8307182430524338,0.47901428659737055,0.86384697059448,0.386445671348504,0.4862569541616379,0.1729858197321998,-14.390886436660836,-0.40839470299136593
2010-09-01,79.04090062619088,27.759115257430707,16.67908984612756,22.219102551779134,99.88315936989066,121.88066114291159,27.883449532239194,17.281559493794497,22.582504513016847,18.269273984225247,1.197070391223424,113.12679822023429,25.592251968654363,17.626239727844965,107.48177926324676,30.298981370632518,17.53934890741096,161.94447648720427,24.88943569730864,16.159585635594734,-0.030149009711817592,0.41684898044133134,0.524903949958408,0.505580452060023,0.8307182430524338,0.47901428659737055,0.86384697059448,0.386445671348504,-20.842258743699787,-0.36340196123771307
2010-10-01,43.87200613487191,29.318670743231696,16.985461698006603,23.152066220619147,78.67990166043236,110.84352309905968,27.556679323105588,17.096930423993044,22.32680487354931,34.62880732694467,0.7770286467921209,79.04090062619088,27.759115257430707,16.67908984612756,113.12679822023429,25.592251968654363,17.626239727844965,107.48177926324676,30.298981370632518,17.53934890741096,-0.46723081596059707,0.18174371354591842,-0.030149009711817592,0.41684898044133134,0.524903949958408,0.505580452060023,0.8307182430524338,0.47901428659737055,-34.807895525560454,0.8252613470698371
