date,rainfall,tmax,tmin,temp_mean,temp_range,SPEI_1,SPEI_3,SPEI_6,SPEI_12,month_sin,month_cos,rain_3m_mean,rain_6m_mean,tmax_3m_mean,tmin_3m_mean,temp_mean_3m,rain_3m_std,temp_mean_3m_std,rainfall_lag_1,tmax_lag_1,tmin_lag_1,SPEI_3_lag_1,SPEI_6_lag_1,rainfall_lag_2,tmax_lag_2,tmin_lag_2,SPEI_3_lag_2,SPEI_6_lag_2,rainfall_lag_3,tmax_lag_3,tmin_lag_3,SPEI_3_lag_3,SPEI_6_lag_3,rain_anomaly_3m,temp_anomaly_3m
2007-09-01,69.66256938155166,30.351494240601408,17.064426259318076,23.70796024995974,13.287067981283332,-0.5047898595325299,0.09452855763303632,0.4509506076791942,0.10422954303472114,-1.0,-1.8369701987210297e-16,99.41578892140967,115.4420023842929,28.59597166659263,16.999599000607336,22.79778533359998,32.65064524436824,1.6590983071536733,134.34543038565712,25.159298165517697,16.606307586694292,0.46413777188054467,0.5758536216991791,94.23936699702018,30.27712259365877,17.328063155809637,0.4381219789351123,0.5444359593397021,120.74613202810175,27.7811882253671,15.961588563307945,0.807372657725352,0.5126708002436576,-29.75321953985801,0.910174916359761
2007-10-01,33.55722677610251,29.34420505600733,16.756864070197377,23.050534563102353,12.587340985809952,-1.1922327687886223,-0.3232621169469061,0.05742993099410313,0.057802526637229325,-0.8660254037844386,0.5000000000000001,79.18840884777045,96.13613177053638,28.284999154042143,16.80919930540325,22.547099229722694,51.06487745860546,1.4783314573976156,69.66256938155166,30.351494240601408,17.064426259318076,0.09452855763303632,0.4509506076791942,134.34543038565712,25.159298165517697,16.606307586694292,0.46413777188054467,0.5758536216991791,94.23936699702018,30.27712259365877,17.328063155809637,0.4381219789351123,0.5444359593397021,-45.631182071667936,0.5034353333796595
2007-11-01,81.28159049982466,26.902105213431582,16.61041276443342,21.7562589889325,10.291692448998162,-0.26920452378981563,-0.655409050703656,-0.0956356394115556,0.07672045892272598,-0.5000000000000004,0.8660254037844384,61.50046221915962,88.97205267804299,28.865934836680108,16.810567697982957,22.838251267331533,24.887119524089456,0.9930169189501766,33.55722677610251,29.34420505600733,16.756864070197377,-0.3232621169469061,0.05742993099410313,69.66256938155166,30.351494240601408,17.064426259318076,0.09452855763303632,0.4509506076791942,134.34543038565712,25.159298165517697,16.606307586694292,0.46413777188054467,0.5758536216991791,19.781128280665037,-1.0819922783990314
2007-12-01,41.44043297779076,29.86434655183909,18.34098689604785,24.10266672394347,11.523359655791243,-1.0745236965739284,-0.8453203297174555,-0.3753958860422095,0.06863745710072404,-2.4492935982947064e-16,1.0,52.093083417905994,75.75443616965782,28.703552273759332,17.236087910226214,22.969820091992773,25.58345059326441,1.1752844056289853,81.28159049982466,26.902105213431582,16.61041276443342,-0.655409050703656,-0.0956356394115556,33.55722677610251,29.34420505600733,16.756864070197377,-0.3232621169469061,0.05742993099410313,69.66256938155166,30.351494240601408,17.064426259318076,0.09452855763303632,0.4509506076791942,-10.65265044011523,1.1328466319506987
2008-01-01,95.9395575723638,28.379798391912928,17.541521611900745,22.960660001906838,10.838276780012183,-0.01592646799621491,-0.45321822945331974,-0.38824017320011284,0.0780978930697946,0.49999999999999994,0.8660254037844387,72.88719368332642,76.03780126554842,28.382083385727867,17.49764042412734,22.939861904927607,28.20262521164173,1.1733421220421063,41.44043297779076,29.86434655183909,18.34098689604785,-0.8453203297174555,-0.3753958860422095,81.28159049982466,26.902105213431582,16.61041276443342,-0.655409050703656,-0.0956356394115556,33.55722677610251,29.34420505600733,16.756864070197377,-0.3232621169469061,0.05742993099410313,23.05236388903738,0.020798096979230962
2008-02-01,62.96977113007193,27.840279261660367,16.39274704390073,22.11651315278055,11.447532217759637,-0.589047500442484,-0.559832555004209,-0.6076208028539325,-0.015883590577376695,0.8660254037844386,0.5000000000000001,66.78325389340884,64.14185805628422,28.694808068470795,17.425085183949776,23.059946626210287,27.448964160481605,0.9967922940036007,95.9395575723638,28.379798391912928,17.541521611900745,-0.45321822945331974,-0.38824017320011284,41.44043297779076,29.86434655183909,18.34098689604785,-0.8453203297174555,-0.3753958860422095,81.28159049982466,26.902105213431582,16.61041276443342,-0.655409050703656,-0.0956356394115556,-3.813482763336907,-0.9434334734297387
2008-03-01,96.7953487775392,28.168796151934245,17.131378817653832,22.65008748479404,11.037417334280413,0.09484707215170005,-0.17004229876233293,-0.5076813142398942,-0.028365353280350003,1.0,6.123233995736766e-17,85.23489249332498,68.66398795561548,28.129624601835847,17.021882491151768,22.57575354649381,19.28690790761982,0.4269544782642189,62.96977113007193,27.840279261660367,16.39274704390073,-0.559832555004209,-0.6076208028539325,95.9395575723638,28.379798391912928,17.541521611900745,-0.45321822945331974,-0.38824017320011284,41.44043297779076,29.86434655183909,18.34098689604785,-0.8453203297174555,-0.3753958860422095,11.560456284214226,0.07433393830022794
2008-04-01,144.9215308967281,26.523598986772797,17.302171814404506,21.91288540058865,9.22142717236829,1.0648222471386672,0.19020727294929443,-0.13150547825201261,-0.03703777362895475,0.8660254037844387,-0.4999999999999998,101.56221693477976,87.22470530905308,27.510891466789136,16.94209922531969,22.22649534605441,41.18330980183987,0.38070827462401813,96.7953487775392,28.168796151934245,17.131378817653832,-0.17004229876233293,-0.5076813142398942,62.96977113007193,27.840279261660367,16.39274704390073,-0.559832555004209,-0.6076208028539325,95.9395575723638,28.379798391912928,17.541521611900745,-0.45321822945331974,-0.38824017320011284,43.35931396194833,-0.3136099454657604
2008-05-01,157.74369680264033,27.015402081824067,14.753157750852225,20.884279916338144,12.262244330971843,1.2654695123438195,0.808379610544729,0.12427352777025992,0.014318944179352144,0.49999999999999994,-0.8660254037844387,133.15352549230255,99.96838969285568,27.235932406843702,16.39556946097019,21.815750933906944,32.133156476545494,0.8869021483045378,144.9215308967281,26.523598986772797,17.302171814404506,0.19020727294929443,-0.13150547825201261,96.7953487775392,28.168796151934245,17.131378817653832,-0.17004229876233293,-0.5076813142398942,62.96977113007193,27.840279261660367,16.39274704390073,-0.559832555004209,-0.6076208028539325,24.59017131033778,-0.9314710175687999
2008-06-01,132.32268280268295,28.346742355727912,17.220133364353106,22.783437860040507,11.126608991374805,0.7377549810537039,1.0226822468453969,0.426319974041532,0.025462043999661194,1.2246467991473532e-16,-1.0,144.99597016735046,115.11543133033773,27.295247808108257,16.425154309869946,21.8602010589891,12.71067048193245,0.9506744730291757,157.74369680264033,27.015402081824067,14.753157750852225,0.808379610544729,0.12427352777025992,144.9215308967281,26.523598986772797,17.302171814404506,0.19020727294929443,-0.13150547825201261,96.7953487775392,28.168796151934245,17.131378817653832,-0.17004229876233293,-0.5076813142398942,-12.673287364667516,0.9232368010514058
2008-07-01,106.3908252430491,30.25120871935705,16.27346798862366,23.262338353990355,13.977740730733387,0.19886539945097836,0.734029964282834,0.46211861861606424,0.036939222707975644,-0.4999999999999997,-0.8660254037844388,132.15240161612414,116.85730927545194,28.537784385636343,16.082253034609664,22.310018710123,25.67685925334023,1.257729999584047,132.32268280268295,28.346742355727912,17.220133364353106,1.0226822468453969,0.426319974041532,157.74369680264033,27.015402081824067,14.753157750852225,0.808379610544729,0.12427352777025992,144.9215308967281,26.523598986772797,17.302171814404506,0.19020727294929443,-0.13150547825201261,-25.761576373075044,0.9523196438673551
2008-08-01,80.51088338320146,26.533059084095697,17.765489834761144,22.14927445942842,8.767569249334553,-0.2290091927418817,0.2358703959209335,0.5221250032328312,-0.04274789981055065,-0.8660254037844384,-0.5000000000000004,106.40813047631117,119.78082798430684,28.377003386393554,17.08636372924597,22.73168355781976,25.905904044724466,0.5583338510184662,106.3908252430491,30.25120871935705,16.27346798862366,0.734029964282834,0.46211861861606424,132.32268280268295,28.346742355727912,17.220133364353106,1.0226822468453969,0.426319974041532,157.74369680264033,27.015402081824067,14.753157750852225,0.808379610544729,0.12427352777025992,-25.897247093109712,-0.5824090983913415
2008-09-01,33.03695024081433,32.53881105716812,16.90637134104934,24.722591199108727,15.632439716118778,-1.1174451570217288,-0.38252965010421064,0.32007629837059315,-0.09380250793465056,-1.0,-1.8369701987210297e-16,73.31288628902163,109.15442822818603,29.774359620206955,16.981776388144716,23.378068004175834,37.20290467270987,1.2905559943794556,80.51088338320146,26.533059084095697,17.765489834761144,0.2358703959209335,0.5221250032328312,106.3908252430491,30.25120871935705,16.27346798862366,0.734029964282834,0.46211861861606424,132.32268280268295,28.346742355727912,17.220133364353106,1.0226822468453969,0.426319974041532,-40.275936048207306,1.3445231949328935
2008-10-01,42.00389479013231,26.2317904049136,15.775078951434159,21.00343467817388,10.456711453479441,-0.9521840460587518,-0.7662127986074542,-0.016091417162310034,-0.07379844770716136,-0.8660254037844386,0.5000000000000001,51.85057613804938,92.00148887708674,28.43455351539247,16.81564670908155,22.625100112237007,25.222240823874568,1.9046886479700795,33.03695024081433,32.53881105716812,16.90637134104934,-0.38252965010421064,0.32007629837059315,80.51088338320146,26.533059084095697,17.765489834761144,0.2358703959209335,0.5221250032328312,106.3908252430491,30.25120871935705,16.27346798862366,0.734029964282834,0.46211861861606424,-9.84668134791707,-1.6216654340631287
2008-11-01,49.201998423250245,28.78828238898162,15.880437577884335,22.33435998343298,12.907844811097286,-0.7547559866021026,-0.9414617298941944,-0.3527956669866304,-0.11426106960818527,-0.5000000000000004,0.8660254037844384,41.41428115139897,73.91120581385506,29.186294617021115,16.18729595678928,22.686795286905195,8.098637469806533,1.8844599462851985,42.00389479013231,26.2317904049136,15.775078951434159,-0.7662127986074542,-0.016091417162310034,33.03695024081433,32.53881105716812,16.90637134104934,-0.38252965010421064,0.32007629837059315,80.51088338320146,26.533059084095697,17.765489834761144,0.2358703959209335,0.5221250032328312,7.787717271851278,-0.3524353034722161
2008-12-01,98.38957988253921,28.914684212076082,17.06418914783599,22.989436679956036,11.850495064240093,0.13408039774242922,-0.5242865449728084,-0.4534080975385095,-0.013544061748488802,-2.4492935982947064e-16,1.0,63.19849103197393,68.25568866049777,27.97825233532377,16.239901892384825,22.109077113854298,30.688152841847018,1.0119858033909845,49.201998423250245,28.78828238898162,15.880437577884335,-0.9414617298941944,-0.3527956669866304,42.00389479013231,26.2317904049136,15.775078951434159,-0.7662127986074542,-0.016091417162310034,33.03695024081433,32.53881105716812,16.90637134104934,-0.38252965010421064,0.32007629837059315,35.19108885056528,0.8803595661017383
2009-01-01,99.30842493645645,28.43531930287342,17.266638252356916,22.85097877761517,11.168681050516504,0.14684251988061958,-0.1579443563263513,-0.46207857746690256,2.0020574580739692e-05,0.49999999999999994,0.8660254037844387,82.30000108074864,67.075288609399,28.71276196797704,16.737088326025745,22.724925147001397,28.667392696147086,0.3452513691863832,98.38957988253921,28.914684212076082,17.06418914783599,-0.5242865449728084,-0.4534080975385095,49.201998423250245,28.78828238898162,15.880437577884335,-0.9414617298941944,-0.3527956669866304,42.00389479013231,26.2317904049136,15.775078951434159,-0.7662127986074542,-0.016091417162310034,17.008423855707804,0.12605363061377162
2009-02-01,67.88552034299798,27.708240313409153,16.416828171465614,22.062534242437383,11.291412141943539,-0.48980848734342686,-0.06962852324012603,-0.5055451265671601,0.008289938332835506,0.8660254037844386,0.5000000000000001,88.52784172066454,64.97106143603175,28.35274794278622,16.91588519055284,22.63431656666953,17.882677175200374,0.4999939173713948,99.30842493645645,28.43531930287342,17.266638252356916,-0.1579443563263513,-0.46207857746690256,98.38957988253921,28.914684212076082,17.06418914783599,-0.5242865449728084,-0.4534080975385095,49.201998423250245,28.78828238898162,15.880437577884335,-0.9414617298941944,-0.3527956669866304,-20.642321377666562,-0.5717823242321458
2009-03-01,138.10209923486985,26.92577463976669,17.257571466428676,22.091673053097683,9.668203173338014,0.84567850639846,0.16757084631188424,-0.17835784933046206,0.0708592245200655,1.0,6.123233995736766e-17,101.76534817144143,82.48191960170767,27.689778085349754,16.98034596341707,22.335062024383415,35.17270734044477,0.4470344950566768,67.88552034299798,27.708240313409153,16.416828171465614,-0.06962852324012603,-0.5055451265671601,99.30842493645645,28.43531930287342,17.266638252356916,-0.1579443563263513,-0.46207857746690256,98.38957988253921,28.914684212076082,17.06418914783599,-0.5242865449728084,-0.4534080975385095,36.33675106342842,-0.24338897128573223
2009-04-01,130.37294298959208,26.65303973821991,15.03475050783512,20.843895123027515,11.61828923038479,0.7153430280047979,0.3570710156866103,0.09956332968012956,0.04173595625890972,0.8660254037844387,-0.4999999999999998,112.12018752248666,97.21009430161763,27.095684897131918,16.236383381909803,21.66603413952086,38.50278300884343,0.7121423238385556,138.10209923486985,26.92577463976669,17.257571466428676,0.16757084631188424,-0.17835784933046206,67.88552034299798,27.708240313409153,16.416828171465614,-0.06962852324012603,-0.5055451265671601,99.30842493645645,28.43531930287342,17.266638252356916,-0.1579443563263513,-0.46207857746690256,18.252755467105416,-0.8221390164933453
2009-05-01,122.35898229510612,26.66877321868156,16.710330378401622,21.689551798541594,9.95844284027994,0.614038338294302,0.7250199575658534,0.32769571716286366,-0.012549974911883413,0.49999999999999994,-0.8660254037844387,130.27800817318936,109.40292494692694,26.749195865556057,16.334217450888474,21.541706658222267,7.871987818162551,0.6368917332087161,130.37294298959208,26.65303973821991,15.03475050783512,0.3570710156866103,0.09956332968012956,138.10209923486985,26.92577463976669,17.257571466428676,0.16757084631188424,-0.17835784933046206,67.88552034299798,27.708240313409153,16.416828171465614,-0.06962852324012603,-0.5055451265671601,-7.9190258780832465,0.14784514031932616
2009-06-01,143.33038299395537,28.40779548565243,15.35567997029799,21.88173772797521,13.052115515354439,1.0151201852858334,0.7815005171949778,0.47453568175343097,0.010563792107460715,1.2246467991473532e-16,-1.0,132.02076942621787,116.89305879882964,27.24320281418463,15.700253618844911,21.471728216514773,10.582363195045918,0.552145499688646,122.35898229510612,26.66877321868156,16.710330378401622,0.7250199575658534,0.32769571716286366,130.37294298959208,26.65303973821991,15.03475050783512,0.3570710156866103,0.09956332968012956,138.10209923486985,26.92577463976669,17.257571466428676,0.16757084631188424,-0.17835784933046206,11.3096135677375,0.4100095114604372
2009-07-01,135.05702036515387,27.834382821644493,15.997593688546301,21.915988255095396,11.836789133098192,0.8018759408396289,0.8103448214732548,0.5837079185799326,0.060814670556514926,-0.4999999999999997,-0.8660254037844388,133.58212855140513,122.85115803694589,27.636983841992826,16.021201345748636,21.82909259387073,10.56320932362072,0.12205326633415546,143.33038299395537,28.40779548565243,15.35567997029799,0.7815005171949778,0.47453568175343097,122.35898229510612,26.66877321868156,16.710330378401622,0.7250199575658534,0.32769571716286366,130.37294298959208,26.65303973821991,15.03475050783512,0.3570710156866103,0.09956332968012956,1.4748918137487408,0.0868956612246663
2009-08-01,111.32047875083865,26.734226032092245,16.934193883808028,21.834209957950137,9.800032148284217,0.2757957829405956,0.6975973030220194,0.7113086302939363,0.10288175186338804,-0.8660254037844384,-0.5000000000000004,129.90262736998264,130.090317771586,27.658801446463055,16.095822514217442,21.87731198034025,16.615785198866913,0.04106839298787921,135.05702036515387,27.834382821644493,15.997593688546301,0.8103448214732548,0.5837079185799326,143.33038299395537,28.40779548565243,15.35567997029799,0.7815005171949778,0.47453568175343097,122.35898229510612,26.66877321868156,16.710330378401622,0.7250199575658534,0.32769571716286366,-18.582148619143993,-0.04310202239011218
2009-09-01,49.019561919434054,30.369008574761196,16.649391015521704,23.50919979514145,13.719617559239492,-0.9968602398185294,0.026937161320565006,0.40421883925777147,0.11293049496365463,-1.0,-1.8369701987210297e-16,98.46568701180887,115.24322821901335,28.312539142832645,16.52705952929201,22.41979933606233,44.43585620802324,0.9443341265952144,111.32047875083865,26.734226032092245,16.934193883808028,0.6975973030220194,0.7113086302939363,135.05702036515387,27.834382821644493,15.997593688546301,0.8103448214732548,0.5837079185799326,143.33038299395537,28.40779548565243,15.35567997029799,0.7815005171949778,0.47453568175343097,-49.446125092374814,1.089400459079119
2009-10-01,52.26969060371966,29.41555546924052,17.092747549732977,23.254151509486746,12.322807919507543,-0.9489673258221292,-0.556677260900021,0.1268337802866169,0.11319855498337321,-0.8660254037844386,0.5000000000000001,70.86991042466413,102.22601948803462,28.83959669203132,16.892110816354236,22.865853754192774,35.0688920918382,0.9024849576299233,49.019561919434054,30.369008574761196,16.649391015521704,0.026937161320565006,0.40421883925777147,111.32047875083865,26.734226032092245,16.934193883808028,0.6975973030220194,0.7113086302939363,135.05702036515387,27.834382821644493,15.997593688546301,0.8103448214732548,0.5837079185799326,-18.600219820944467,0.3882977552939728
2009-11-01,68.99955348233402,29.839302108611758,18.3162972743911,24.07779969150143,11.523004834220657,-0.6473659933483153,-0.8643978529963247,-0.08340027498715265,0.12214772108785547,-0.5000000000000004,0.8660254037844384,56.76293533516259,93.33278135257261,29.874622050871157,17.352811946548595,23.613716998709876,10.72109844539588,0.4216538465558079,52.26969060371966,29.41555546924052,17.092747549732977,-0.556677260900021,0.1268337802866169,49.019561919434054,30.369008574761196,16.649391015521704,0.026937161320565006,0.40421883925777147,111.32047875083865,26.734226032092245,16.934193883808028,0.6975973030220194,0.7113086302939363,12.236618147171434,0.46408269279155334
2009-12-01,96.3501524051253,29.017440214782912,16.4596066064256,22.738523410604255,12.557833608357313,-0.09695496909679974,-0.5644294294224147,-0.26874613405092485,0.10289477385125305,-2.4492935982947064e-16,1.0,72.53979883039301,85.50274292110093,29.42409926421173,17.289550476849893,23.35682487053081,22.252455617293975,0.6755158054734748,68.99955348233402,29.839302108611758,18.3162972743911,-0.8643978529963247,-0.08340027498715265,52.26969060371966,29.41555546924052,17.092747549732977,-0.556677260900021,0.1268337802866169,49.019561919434054,30.369008574761196,16.649391015521704,0.026937161320565006,0.40421883925777147,23.81035357473229,-0.6183014599265562
2010-01-01,78.73861175111267,27.18173524859464,18.048305994554017,22.61502062157433,9.133429254040625,-0.41490276020147915,-0.3864079075488647,-0.4715425842244429,0.05608266717774482,0.49999999999999994,0.8660254037844387,81.36277254619068,76.11634148542738,28.67949252399644,17.608069958456905,23.143781241226673,13.862845316444592,0.8112373782159985,96.3501524051253,29.017440214782912,16.4596066064256,-0.5644294294224147,-0.26874613405092485,68.99955348233402,29.839302108611758,18.3162972743911,-0.8643978529963247,-0.08340027498715265,52.26969060371966,29.41555546924052,17.092747549732977,-0.556677260900021,0.1268337802866169,-2.624160795078012,-0.528760619652342
2010-02-01,107.32004981047089,27.013327443495125,15.797092647237674,21.4052100453664,11.216234796257451,0.09100178520656385,-0.14028531469723834,-0.5023415838467815,0.1044835232235774,0.8660254037844386,0.5000000000000001,94.13627132223631,75.44960332869944,27.737500968957562,16.768335082739096,22.25291802584833,14.418758700807688,0.7367291563757434,78.73861175111267,27.18173524859464,18.048305994554017,-0.3864079075488647,-0.4715425842244429,96.3501524051253,29.017440214782912,16.4596066064256,-0.5644294294224147,-0.26874613405092485,68.99955348233402,29.839302108611758,18.3162972743911,-0.8643978529963247,-0.08340027498715265,13.18377848823458,-0.8477079804819319
2010-03-01,102.34162564984926,29.074107894687906,17.50638792141679,23.290247908052347,11.567719973271117,0.051034091302498724,-0.09095562789747219,-0.32769252865994347,0.03826315529891395,1.0,6.123233995736766e-17,96.13342907047763,84.33661395043531,27.75639019559256,17.11726218773616,22.436826191664363,15.268625640879684,0.9550690430948483,107.32004981047089,27.013327443495125,15.797092647237674,-0.14028531469723834,-0.5023415838467815,78.73861175111267,27.18173524859464,18.048305994554017,-0.3864079075488647,-0.4715425842244429,96.3501524051253,29.017440214782912,16.4596066064256,-0.5644294294224147,-0.26874613405092485,6.208196579371631,0.8534217163879845
2010-04-01,110.09483439798323,28.713658710190533,18.340620276678067,23.527139493434298,10.373038433512466,0.23989511391785925,0.12731033014230728,-0.1295487887032787,-0.0013575042083309337,0.8660254037844387,-0.4999999999999998,106.58550328610114,93.97413791614589,28.267031349457852,17.21470028177751,22.74086581561768,3.9284514023197543,1.1627603614934359,102.34162564984926,29.074107894687906,17.50638792141679,-0.09095562789747219,-0.32769252865994347,107.32004981047089,27.013327443495125,15.797092647237674,-0.14028531469723834,-0.5023415838467815,78.73861175111267,27.18173524859464,18.048305994554017,-0.3864079075488647,-0.4715425842244429,3.5093311118820907,0.7862736778166166
2010-05-01,159.59517786261003,26.77674405180158,13.932403721246608,20.354573886524093,12.84434033055497,1.1678416572645558,0.4862569541616379,0.1729858197321998,0.04479277237252355,0.49999999999999994,-0.8660254037844387,124.01054597014752,109.07340864619191,28.188170218893337,16.593137306447154,22.390653762670244,31.060064096272995,1.7672705939786635,110.09483439798323,28.713658710190533,18.340620276678067,0.12731033014230728,-0.1295487887032787,102.34162564984926,29.074107894687906,17.50638792141679,-0.09095562789747219,-0.32769252865994347,107.32004981047089,27.013327443495125,15.797092647237674,-0.14028531469723834,-0.5023415838467815,35.58463189246251,-2.0360798761461503
